<<<<<<< HEAD
Date,ADA_Close,BCH_Close,BNB_Close,BTC_Close,DOGE_Close,EOS_Close,ETC_Close,ETH_Close,FIL_Close,LINK_Close,LTC_Close,MKR_Close,THETA_Close,TRX_Close,VET_Close,XLM_Close,XMR_Close,XRP_Close
2018-10-21,0.07577600330114365,447.21099853515625,9.726849555969238,6487.16015625,0.004366000182926655,5.383009910583496,9.99822998046875,204.04400634765625,3.619800090789795,0.3904309868812561,52.20389938354492,673.1060180664062,0.0888260006904602,0.02381099946796894,0.011068000458180904,0.24236099421977997,105.45999908447266,0.4531089961528778
2018-10-22,0.07474300265312195,442.6549987792969,9.803079605102539,6475.740234375,0.004172000102698803,5.418710231781006,9.798529624938965,204.33599853515625,3.628700017929077,0.4378829896450043,52.54130172729492,664.2839965820312,0.09051299840211868,0.02347699925303459,0.011749999597668648,0.24221499264240265,108.44200134277344,0.46205800771713257
2018-10-23,0.07432100176811218,442.4460144042969,9.745320320129395,6495.83984375,0.003911000210791826,5.3798699378967285,9.718070030212402,203.8520050048828,3.538939952850342,0.412075012922287,52.51499938964844,685.7930297851562,0.08868499845266342,0.023479999974370003,0.011389000341296196,0.2377600073814392,106.94999694824219,0.45723700523376465
2018-10-24,0.07385899871587753,440.22900390625,9.692279815673828,6476.2900390625,0.0037169998977333307,5.373889923095703,9.64385986328125,202.718994140625,3.9372398853302,0.43774300813674927,52.23460006713867,657.9249877929688,0.0870790034532547,0.02314399927854538,0.011308000423014164,0.23564599454402924,106.3219985961914,0.45805200934410095
2018-10-25,0.07371299713850021,438.739990234375,9.702679634094238,6474.75,0.003984000068157911,5.386829853057861,9.638569831848145,203.32899475097656,3.8945000171661377,0.43212300539016724,52.098899841308594,631.7050170898438,0.08764299750328064,0.023585999384522438,0.011099999770522118,0.2340109944343567,105.01799774169922,0.45928800106048584
2018-10-26,0.07288599759340286,437.5270080566406,9.654450416564941,6480.3798828125,0.004195000045001507,5.381730079650879,9.605119705200195,204.2100067138672,3.888240098953247,0.4443640112876892,51.93199920654297,622.60498046875,0.08879400044679642,0.023274000734090805,0.010888000018894672,0.2287600040435791,103.89900207519531,0.4563480019569397
2018-10-27,0.07316599786281586,441.0840148925781,9.666790008544922,6486.39013671875,0.004062999971210957,5.425230026245117,9.61359977722168,205.36599731445312,3.8935000896453857,0.44044798612594604,51.9375,620.75,0.09395799785852432,0.023554999381303787,0.010964999906718731,0.23287099599838257,104.97599792480469,0.4624060094356537
2018-10-29,0.06962700188159943,417.5710144042969,9.402620315551758,6332.6298828125,0.0038469999562948942,5.146210193634033,9.075499534606934,197.2469940185547,3.8042500019073486,0.418148010969162,49.0713996887207,631.2349853515625,0.08843100070953369,0.02218499965965748,0.010495999827980995,0.22235700488090515,101.48799896240234,0.4415139853954315
2018-10-30,0.06964699923992157,421.9339904785156,9.387040138244629,6334.27001953125,0.0038499999791383743,5.135809898376465,9.006710052490234,197.55599975585938,3.7405099868774414,0.45041000843048096,49.23910140991211,622.6710205078125,0.0889659970998764,0.02219099923968315,0.010191000066697598,0.22509300708770752,102.5530014038086,0.4447590112686157
2018-10-31,0.06970500200986862,422.8590087890625,9.364959716796875,6317.60986328125,0.0037640000227838755,5.196280002593994,8.980330467224121,197.38099670410156,3.4989800453186035,0.5060439705848694,49.44150161743164,595.1209716796875,0.08897099643945694,0.02219199948012829,0.010364999994635582,0.223471000790596,103.83399963378906,0.4483819901943207
2018-11-01,0.07086700201034546,424.0899963378906,9.549220085144043,6377.77978515625,0.0037769998889416456,5.276989936828613,9.046680450439453,198.8719940185547,3.5230400562286377,0.5140219926834106,50.27190017700195,630.56201171875,0.0938040018081665,0.022575000301003456,0.010470000095665455,0.22294500470161438,103.88099670410156,0.45572200417518616
2018-11-02,0.07258400321006775,462.010009765625,9.573080062866211,6388.43994140625,0.003773000091314316,5.355559825897217,9.140480041503906,200.63499450683594,3.625030040740967,0.5007830262184143,51.3306999206543,623.1489868164062,0.09290699660778046,0.022859999909996986,0.010413000360131264,0.23424400389194489,105.77999877929688,0.4586850106716156
2018-11-03,0.07147900015115738,477.9939880371094,9.5302095413208,6361.259765625,0.0037330000195652246,5.314589977264404,9.109490394592285,200.18600463867188,4.155439853668213,0.5430309772491455,50.9734001159668,622.8109741210938,0.0913970023393631,0.022701000794768333,0.010339000262320042,0.23570600152015686,106.86699676513672,0.45566698908805847
2018-11-04,0.07622899860143661,560.1829833984375,9.62753963470459,6376.1298828125,0.00367600005120039,5.449309825897217,9.366220474243164,207.48599243164062,3.5907599925994873,0.5039960145950317,53.61249923706055,645.135009765625,0.09138000011444092,0.023273000493645668,0.01065600011497736,0.24163800477981567,111.7959976196289,0.4626910090446472
2018-11-05,0.07614800333976746,558.4660034179688,9.672510147094727,6419.66015625,0.003622000105679035,5.468019962310791,9.399430274963379,209.09100341796875,3.816849946975708,0.4813680052757263,53.54629898071289,661.6719970703125,0.09311799705028534,0.02374500036239624,0.01066299993544817,0.2465289980173111,111.34500122070312,0.4974119961261749
2018-11-06,0.0809520035982132,628.5070190429688,9.780810356140137,6461.009765625,0.0036959999706596136,5.728000164031982,9.87814998626709,218.45199584960938,3.9607300758361816,0.48411500453948975,55.945098876953125,673.7150268554688,0.092010997235775,0.024421000853180885,0.011203999631106853,0.2655960023403168,112.89399719238281,0.5490800142288208
2018-11-07,0.0785439983010292,617.2550048828125,9.816929817199707,6530.14013671875,0.003636999987065792,5.649580001831055,9.637490272521973,217.18299865722656,4.071700096130371,0.48214098811149597,54.188899993896484,678.0150146484375,0.09264300018548965,0.023773999884724617,0.010816000401973724,0.2567180097103119,111.51300048828125,0.5357069969177246
2018-11-08,0.07649300247430801,574.4340209960938,9.65095043182373,6453.72021484375,0.0033839999232441187,5.504889965057373,9.438389778137207,212.2310028076172,4.184720039367676,0.4979740083217621,52.3734016418457,663.6500244140625,0.0909150019288063,0.023114999756217003,0.010494000278413296,0.2560429871082306,108.427001953125,0.4935080111026764
2018-11-09,0.0742259994149208,544.4190063476562,9.554200172424316,6385.6201171875,0.0031399999279528856,5.382780075073242,9.454730033874512,210.07400512695312,3.813070058822632,0.4924769997596741,51.895999908447266,653.5139770507812,0.0886629968881607,0.023027999326586723,0.010188999585807323,0.25554201006889343,106.89299774169922,0.5006679892539978
2018-11-10,0.0752210021018982,556.4990234375,9.557519912719727,6409.22021484375,0.0032850001007318497,5.421689987182617,9.46150016784668,212.5330047607422,3.764739990234375,0.5211430191993713,52.401798248291016,658.2529907226562,0.0889580026268959,0.023022999987006187,0.010274999774992466,0.2612299919128418,105.24500274658203,0.5066980123519897
2018-11-11,0.07648099958896637,533.3410034179688,9.465999603271484,6411.27001953125,0.0031620000954717398,5.443789958953857,9.2631196975708,211.33999633789062,3.8657000064849854,0.5096359848976135,51.364898681640625,698.3319702148438,0.08685699850320816,0.022810999304056168,0.010142000392079353,0.27360498905181885,106.3759994506836,0.5059130191802979
2018-11-12,0.07600100338459015,516.3070068359375,9.361220359802246,6371.27001953125,0.0030640000477433205,5.402170181274414,9.194339752197266,210.41799926757812,4.2377400398254395,0.5627989768981934,50.64820098876953,696.4739990234375,0.08896400034427643,0.022470999509096146,0.009885000064969063,0.2673259973526001,105.13899993896484,0.5171650052070618
2018-11-13,0.07360299676656723,512.4099731445312,9.24841022491455,6359.490234375,0.002945000072941184,5.226409912109375,9.081660270690918,206.8260040283203,4.279520034790039,0.5814419984817505,49.69660186767578,696.0380249023438,0.08618199825286865,0.021998999640345573,0.009240999817848206,0.25778698921203613,105.11299896240234,0.5101119875907898
2018-11-14,0.06482400000095367,439.3080139160156,8.407010078430176,5738.35009765625,0.0026950000319629908,4.6357598304748535,7.947810173034668,181.39700317382812,3.3735599517822266,0.5478429794311523,43.610801696777344,571.8510131835938,0.07399000227451324,0.019360000267624855,0.008369999937713146,0.23304300010204315,90.7582015991211,0.474371999502182
2018-11-15,0.06354299932718277,421.32000732421875,8.184860229492188,5648.02978515625,0.00279999990016222,4.688129901885986,7.7225799560546875,180.80599975585938,3.4859700202941895,0.5416330099105835,43.948299407958984,552.7960205078125,0.07291799783706665,0.019076000899076462,0.007973999716341496,0.24194400012493134,88.67250061035156,0.48170799016952515
2018-11-16,0.06115100160241127,388.82000732421875,7.884479999542236,5575.5498046875,0.0027459999546408653,4.547510147094727,7.459670066833496,175.177001953125,3.6105198860168457,0.5128939747810364,42.458900451660156,565.0180053710938,0.07123500108718872,0.01889600045979023,0.007722000125795603,0.23884999752044678,87.0552978515625,0.4716089963912964
2018-11-17,0.060674998909235,387.7489929199219,7.718200206756592,5554.330078125,0.0025949999690055847,4.572770118713379,7.3856201171875,174.00100708007812,3.652909994125366,0.4851199984550476,41.92890167236328,574.2169799804688,0.06857799738645554,0.01880900003015995,0.007699999958276749,0.24492700397968292,88.00330352783203,0.49165400862693787
2018-11-18,0.06191600114107132,386.25201416015625,7.999760150909424,5623.5400390625,0.002643000101670623,4.587369918823242,7.448890209197998,177.06700134277344,3.923870086669922,0.5242379903793335,42.32789993286133,571.468017578125,0.07054100185632706,0.018849000334739685,0.007662000134587288,0.24975800514221191,89.39299774169922,0.5104730129241943
2018-11-19,0.05258199945092201,336.9549865722656,6.632090091705322,4871.490234375,0.00241800001822412,4.083000183105469,6.197969913482666,149.1750030517578,3.3867499828338623,0.4112899899482727,36.6411018371582,404.23699951171875,0.06002200022339821,0.015802999958395958,0.0060339998453855515,0.2244119942188263,72.48999786376953,0.47816601395606995
2018-11-20,0.044776998460292816,223.70199584960938,5.760210037231445,4451.8701171875,0.0022539999336004257,3.70743989944458,5.5026397705078125,130.33900451660156,3.0628199577331543,0.34181299805641174,33.0442008972168,423.2349853515625,0.050273001194000244,0.013838999904692173,0.005295999813824892,0.1931930035352707,66.48600006103516,0.4347259998321533
2018-11-21,0.04777999967336655,235.9510040283203,6.199049949645996,4602.169921875,0.0024480000138282776,3.8110098838806152,5.7520599365234375,136.7010040283203,3.3555901050567627,0.3675070106983185,34.67060089111328,452.3139953613281,0.05630600079894066,0.014725999906659126,0.005799000151455402,0.20368799567222595,68.94280242919922,0.4476509988307953
2018-11-22,0.04425499960780144,211.46800231933594,5.755549907684326,4365.93994140625,0.00241199997253716,3.554569959640503,5.3401198387146,126.70600128173828,3.555079936981201,0.34296101331710815,32.195098876953125,403.5159912109375,0.05265599861741066,0.013876000419259071,0.005262000020593405,0.18779699504375458,65.85810089111328,0.42607998847961426
2018-11-23,0.04341199994087219,207.42599487304688,5.557429790496826,4347.10986328125,0.0023610000498592854,3.600399971008301,5.212560176849365,123.2959976196289,3.7550599575042725,0.3293429911136627,32.159698486328125,373.802001953125,0.05657000094652176,0.013670000247657299,0.005164000205695629,0.18121099472045898,66.62689971923828,0.40742799639701843
2018-11-24,0.038458000868558884,180.68899536132812,5.1152801513671875,3880.760009765625,0.0022239999379962683,3.261389970779419,4.76609992980957,113.49400329589844,3.019289970397949,0.28456801176071167,29.21769905090332,337.84100341796875,0.050259001553058624,0.012547999620437622,0.004523999989032745,0.15420499444007874,58.35820007324219,0.3753359913825989
2018-11-25,0.03772500157356262,184.58399963378906,5.180580139160156,4009.969970703125,0.002219999907538295,3.3500800132751465,4.764699935913086,116.44999694824219,3.343139886856079,0.2594279944896698,30.892200469970703,320.10198974609375,0.05297800153493881,0.012373000383377075,0.004687000066041946,0.15960699319839478,58.05329895019531,0.374550998210907
2018-11-26,0.03580600023269653,182.04299926757812,4.926449775695801,3779.1298828125,0.0020989999175071716,3.1837899684906006,4.3157501220703125,108.33499908447266,3.1003000736236572,0.2838659882545471,29.410999298095703,322.91400146484375,0.05151300132274628,0.011660999618470669,0.004333999939262867,0.1447950005531311,53.21699905395508,0.35545098781585693
2018-11-27,0.0364609993994236,179.06300354003906,4.913050174713135,3820.719970703125,0.002087000058963895,3.03016996383667,4.531700134277344,110.01000213623047,3.3576700687408447,0.28758400678634644,31.06879997253418,328.0580139160156,0.05077600106596947,0.01185499969869852,0.004420999903231859,0.14437399804592133,57.13159942626953,0.36016300320625305
2018-11-28,0.042020998895168304,190.07200622558594,5.3369598388671875,4257.419921875,0.0022460001055151224,3.279370069503784,4.988759994506836,122.43800354003906,3.470410108566284,0.33145999908447266,34.6265983581543,380.0710144042969,0.05482500046491623,0.014649000018835068,0.005241999868303537,0.1622370034456253,63.52410125732422,0.3905569911003113
2018-11-29,0.0418660007417202,180.98342895507812,5.346632957458496,4278.8466796875,0.0022410000674426556,3.021850109100342,4.931714057922363,117.54264831542969,3.4995229244232178,0.3447819948196411,33.797447204589844,377.3346252441406,0.05356600135564804,0.01569500006735325,0.0053159999661147594,0.1650799959897995,61.19553756713867,0.37956199049949646
2018-11-30,0.03891599923372269,173.06689453125,5.078571796417236,4017.2685546875,0.0021649999544024467,2.8828999996185303,4.601219177246094,113.17141723632812,3.2071499824523926,0.32224199175834656,32.064762115478516,360.0419006347656,0.08924999833106995,0.014390000142157078,0.004767000209540129,0.15862999856472015,57.792903900146484,0.36245501041412354
2018-12-01,0.041467998176813126,172.12330627441406,5.288722991943359,4214.671875,0.0022499999031424522,2.9572479724884033,4.852972984313965,118.63555908203125,3.4599390029907227,0.3326919972896576,34.340736389160156,386.24810791015625,0.0806099995970726,0.015184000134468079,0.005065999925136566,0.16633200645446777,59.64754867553711,0.37290599942207336
2018-12-02,0.0416719987988472,172.1134033203125,5.250417232513428,4139.8779296875,0.0022460001055151224,2.849376916885376,5.152367115020752,116.38890075683594,3.5098140239715576,0.31565698981285095,33.71315002441406,397.1072998046875,0.06807000190019608,0.014934999868273735,0.0049230000004172325,0.16030099987983704,59.10102081298828,0.36762699484825134
2018-12-03,0.03867100179195404,159.81825256347656,5.109251022338867,3894.130859375,0.0023709998931735754,2.5935909748077393,4.513351917266846,108.92501831054688,3.4054501056671143,0.28848201036453247,31.07280158996582,384.9129333496094,0.06203899905085564,0.013868000358343124,0.004542000126093626,0.14953599870204926,54.83724594116211,0.34875398874282837
2018-12-04,0.03769899904727936,149.65896606445312,5.880791187286377,3956.893798828125,0.0021959999576210976,2.455418109893799,4.409520149230957,110.21418762207031,3.2220280170440674,0.2878119945526123,31.186124801635742,420.57244873046875,0.06609299778938293,0.014411999844014645,0.004606999922543764,0.1476529985666275,56.97896194458008,0.3522309958934784
2018-12-05,0.034251000732183456,130.54104614257812,5.984278202056885,3753.994873046875,0.0021800000686198473,2.1953909397125244,4.029115200042725,102.47555541992188,3.079664945602417,0.25661298632621765,29.295238494873047,367.9798889160156,0.05789899826049805,0.013952000066637993,0.00443299999460578,0.13593600690364838,51.6666259765625,0.3382419943809509
2018-12-06,0.03079799935221672,107.59273529052734,4.951686859130859,3521.101806640625,0.002096999902278185,1.8679859638214111,3.5166869163513184,91.76105499267578,3.057547092437744,0.22273199260234833,26.943660736083984,342.9902648925781,0.049660999327898026,0.012817000038921833,0.004112000111490488,0.11959400027990341,46.53453063964844,0.31093600392341614
2018-12-07,0.029864000156521797,106.85249328613281,4.528649806976318,3419.937255859375,0.0021039999555796385,1.743185043334961,3.843946933746338,93.29456329345703,2.9475018978118896,0.21646800637245178,25.272584915161133,340.7379150390625,0.047832001000642776,0.013225000351667404,0.003920000046491623,0.11526300013065338,46.46202087402344,0.30199700593948364
2018-12-08,0.030678000301122665,104.04759979248047,4.700417995452881,3476.11474609375,0.0021200000774115324,1.8436280488967896,3.859452962875366,92.15963745117188,2.906054973602295,0.22828300297260284,24.864017486572266,342.1263732910156,0.046973999589681625,0.013466999866068363,0.003907000180333853,0.11899299919605255,45.57361602783203,0.30726900696754456
2018-12-09,0.031693000346422195,109.61795043945312,4.859104156494141,3614.234375,0.0021019999403506517,2.0322349071502686,3.995609998703003,95.14205932617188,2.9763851165771484,0.23979100584983826,25.947023391723633,344.3648681640625,0.048110999166965485,0.013624999672174454,0.0040699997916817665,0.12432800233364105,47.74671936035156,0.3133699893951416
2018-12-10,0.030202999711036682,107.3141860961914,4.712263107299805,3502.656005859375,0.002099999925121665,1.9372849464416504,3.9118640422821045,91.68565368652344,2.85447096824646,0.21907199919223785,24.617799758911133,321.9140930175781,0.048608001321554184,0.01331700012087822,0.0038330000825226307,0.11825300008058548,44.60415267944336,0.30376601219177246
2018-12-11,0.029550999402999878,102.07295227050781,4.940698146820068,3424.588134765625,0.002088000066578388,1.8488290309906006,3.744004964828491,88.94530487060547,2.697190046310425,0.22339099645614624,23.802383422851562,325.5557861328125,0.0457409992814064,0.01329100038856268,0.0037299999967217445,0.11283499747514725,42.73680114746094,0.30134499073028564
2018-12-12,0.030609000474214554,102.5921630859375,5.023137092590332,3486.9501953125,0.002111000008881092,1.9795249700546265,3.905134916305542,90.59329986572266,2.8316400051116943,0.22675900161266327,24.49382972717285,318.5263366699219,0.04512400180101395,0.013353000394999981,0.003728999989107251,0.11368999630212784,43.936119079589844,0.30732300877571106
2018-12-13,0.029190000146627426,90.30227661132812,4.6507039070129395,3313.67724609375,0.0020649998914450407,1.8507740497589111,3.8757948875427246,86.53931427001953,2.7824580669403076,0.2056960016489029,23.668861389160156,340.1643371582031,0.042121998965740204,0.01305800024420023,0.0035280000884085894,0.10580000281333923,40.96224594116211,0.300025999546051
2018-12-14,0.02835799939930439,80.3707504272461,4.5333571434021,3242.48486328125,0.0020699999295175076,1.8284080028533936,3.7200379371643066,84.30829620361328,2.491262912750244,0.20293200016021729,23.464330673217773,339.3196716308594,0.041370000690221786,0.012775000184774399,0.003378999885171652,0.09774000197649002,39.28267288208008,0.2887899875640869
2018-12-15,0.02827399969100952,77.36577606201172,4.56301212310791,3236.76171875,0.002113000024110079,1.8998889923095703,3.6413540840148926,84.44081115722656,2.569451093673706,0.20335699617862701,23.782424926757812,338.84002685546875,0.041273001581430435,0.012783999554812908,0.0033599999733269215,0.09543900191783905,38.85170364379883,0.28588300943374634
2018-12-16,0.029102999716997147,81.63900756835938,4.645257949829102,3252.839111328125,0.0021250001154839993,1.9150910377502441,3.6394739151000977,85.26210021972656,2.4017539024353027,0.20688199996948242,25.597209930419922,357.9311828613281,0.04157700017094612,0.013021999970078468,0.0034199999645352364,0.09627799689769745,39.33948516845703,0.2879289984703064
2018-12-17,0.03282399848103523,90.3450698852539,5.110016822814941,3545.86474609375,0.002532999962568283,2.3986740112304688,4.0053911209106445,95.13382720947266,2.88413405418396,0.23342199623584747,29.268890380859375,392.0067138671875,0.04502300173044205,0.01422099955379963,0.004031999967992306,0.1096929982304573,43.822750091552734,0.328453004360199
2018-12-18,0.034735001623630524,105.20076751708984,5.600269794464111,3696.05908203125,0.0026839999482035637,2.644874095916748,4.202455043792725,101.11245727539062,2.8722269535064697,0.27022498846054077,30.14215660095215,435.7574768066406,0.046000998467206955,0.014831000007689,0.004137000069022179,0.1143300011754036,46.58249282836914,0.35016199946403503
2018-12-19,0.03454500064253807,128.44801330566406,5.49190092086792,3745.95068359375,0.0027199999894946814,2.496920108795166,4.423793792724609,101.2685775756836,2.9908978939056396,0.2963460087776184,29.68278694152832,425.6894226074219,0.046626001596450806,0.015665000304579735,0.004220000002533197,0.11424499750137329,46.3128547668457,0.35195600986480713
2018-12-20,0.03940099850296974,194.23097229003906,5.792256832122803,4134.44140625,0.0027310000732541084,2.7549281120300293,4.792051792144775,116.21687316894531,3.5081889629364014,0.3385060131549835,32.816871643066406,436.45648193359375,0.05037299916148186,0.017385000362992287,0.004575000144541264,0.12655000388622284,55.075401306152344,0.3781990110874176
2018-12-21,0.04079600051045418,194.2956085205078,5.56714391708374,3896.543701171875,0.0025450000539422035,2.6201798915863037,4.545228958129883,109.49623107910156,2.903485059738159,0.2984830141067505,30.79661750793457,425.8644714355469,0.04862299934029579,0.020021000877022743,0.004476000089198351,0.11991599947214127,51.81959533691406,0.35857000946998596
2018-12-22,0.04200899973511696,196.6685791015625,5.930578231811523,4014.1826171875,0.0025019999593496323,2.6195321083068848,4.696180820465088,116.7594985961914,2.9737401008605957,0.3113059997558594,31.855911254882812,424.6125183105469,0.05558599904179573,0.020966000854969025,0.004637999925762415,0.12274999916553497,51.72505187988281,0.36230799555778503
2018-12-23,0.04422999918460846,197.66281127929688,6.0590081214904785,3998.980224609375,0.0025420000310987234,2.8207058906555176,4.946075916290283,130.7652587890625,3.026405096054077,0.3132610023021698,33.45967483520508,447.66436767578125,0.055713001638650894,0.020911000669002533,0.004722000099718571,0.1265850067138672,52.75577926635742,0.37127000093460083
2018-12-24,0.045715998858213425,182.25967407226562,6.144924163818359,4078.59912109375,0.0025400000158697367,2.789315938949585,5.1599860191345215,140.23800659179688,3.044081926345825,0.30795198678970337,33.1966667175293,479.1065673828125,0.054104000329971313,0.021069999784231186,0.004794999957084656,0.13252000510692596,56.33517837524414,0.40679898858070374
2018-12-25,0.04151099920272827,170.9093475341797,5.547574996948242,3815.49072265625,0.002403999911621213,2.5228850841522217,4.728088855743408,129.84434509277344,2.885796070098877,0.31766200065612793,31.134328842163086,453.4784240722656,0.0483580008149147,0.02000799961388111,0.004377999808639288,0.12168200314044952,50.592655181884766,0.3808720111846924
2018-12-26,0.0411980003118515,175.5102996826172,5.713105201721191,3857.297607421875,0.0024739999789744616,2.602479934692383,5.531466007232666,131.86563110351562,3.0447869300842285,0.3075830042362213,30.98590087890625,444.1370849609375,0.048207998275756836,0.020447000861167908,0.004404999781399965,0.12060700356960297,49.374691009521484,0.37869301438331604
2018-12-27,0.03694399818778038,150.12757873535156,5.275450229644775,3654.83349609375,0.0023640000727027655,2.3222639560699463,4.816589832305908,116.57591247558594,2.87050199508667,0.2751710116863251,28.29450798034668,436.3714599609375,0.04345199838280678,0.018487999215722084,0.003920999821275473,0.1104860007762909,44.46669387817383,0.3411619961261749
2018-12-28,0.04186199977993965,173.9989776611328,6.0118279457092285,3923.918701171875,0.0024339999072253704,2.6458890438079834,5.280323028564453,137.6470184326172,3.060123920440674,0.29837900400161743,32.51082992553711,482.31024169921875,0.0498180016875267,0.020867999643087387,0.004379000049084425,0.12138299643993378,49.77024841308594,0.37685200572013855
2018-12-29,0.04150800034403801,165.0596466064453,5.832339763641357,3820.40869140625,0.0024029999040067196,2.6285669803619385,5.19134521484375,138.01834106445312,2.892448902130127,0.29997000098228455,31.56500244140625,471.3307189941406,0.050654999911785126,0.020004000514745712,0.004155000206083059,0.11803600192070007,48.112117767333984,0.367251992225647
2018-12-30,0.04328000172972679,163.62213134765625,5.995710849761963,3865.95263671875,0.0023670000955462456,2.6816530227661133,5.308230876922607,139.8594512939453,2.995842933654785,0.29864299297332764,31.976516723632812,477.1535949707031,0.05002500116825104,0.019946999847888947,0.004217999987304211,0.11743000149726868,48.36430740356445,0.369581013917923
2018-12-31,0.04106299951672554,151.0457000732422,6.164731979370117,3742.700439453125,0.002345999935641885,2.5669310092926025,5.048046112060547,133.36825561523438,2.8176369667053223,0.2894439995288849,30.468223571777344,453.97955322265625,0.04706399887800217,0.01882600039243698,0.003971999976783991,0.11281300336122513,46.22816848754883,0.3527059853076935
2019-01-01,0.04254699870944023,164.85459899902344,6.075273036956787,3843.52001953125,0.002392000053077936,2.6635329723358154,5.227261066436768,140.8194122314453,3.0166521072387695,0.29937100410461426,31.979930877685547,461.39471435546875,0.04969000071287155,0.019561000168323517,0.004145000129938126,0.1159299984574318,48.367496490478516,0.3647710084915161
2019-01-02,0.04525800049304962,171.82737731933594,6.188612937927246,3943.409423828125,0.002406999934464693,2.8876290321350098,5.438700199127197,155.0476837158203,3.3442471027374268,0.31648901104927063,33.43368148803711,496.9090270996094,0.05048900097608566,0.020222000777721405,0.004230999853461981,0.1193310022354126,52.25244903564453,0.37524300813674927
2019-01-03,0.04268199950456619,162.0499267578125,5.903534889221191,3836.7412109375,0.002360000042244792,2.681411027908325,5.094616889953613,149.135009765625,3.3376030921936035,0.3659740090370178,32.02669906616211,501.9638977050781,0.05290599912405014,0.02008800022304058,0.004050999879837036,0.1138250008225441,49.81535720825195,0.36022400856018066
2019-01-04,0.04381199926137924,161.3956298828125,6.06513786315918,3857.717529296875,0.002314999932423234,2.7216451168060303,5.254148006439209,154.58193969726562,3.461009979248047,0.4371750056743622,32.40416717529297,498.4943542480469,0.05136299878358841,0.02149200066924095,0.004093999974429607,0.11536099761724472,50.63087463378906,0.35674700140953064
2019-01-05,0.044700998812913895,160.40121459960938,6.065543174743652,3845.194580078125,0.0023189999628812075,2.699467897415161,5.13627290725708,155.6385955810547,3.208686113357544,0.39594799280166626,34.936866760253906,508.8919372558594,0.05019700154662132,0.022293999791145325,0.00407399982213974,0.11404599994421005,49.93181228637695,0.3552750051021576
2019-01-06,0.049261000007390976,166.8411865234375,6.395978927612305,4076.632568359375,0.002328000031411648,2.875272035598755,5.503686904907227,157.74620056152344,3.3071610927581787,0.3970099985599518,39.29885482788086,521.4310913085938,0.05203000083565712,0.02300499938428402,0.004339999984949827,0.12038400024175644,54.8765869140625,0.36839500069618225
2019-01-07,0.047995999455451965,161.2439727783203,6.29141092300415,4025.248291015625,0.0022849999368190765,2.7681760787963867,4.915884971618652,151.69921875,3.4811580181121826,0.376473993062973,37.8062744140625,492.698486328125,0.05153999850153923,0.023600999265909195,0.004176000133156776,0.12321999669075012,52.82689666748047,0.36434701085090637
2019-01-08,0.04852500185370445,161.91262817382812,6.640054225921631,4030.847900390625,0.00227600010111928,2.7975850105285645,4.987912178039551,150.35963439941406,3.4794020652770996,0.4241980016231537,39.47971725463867,489.2602233886719,0.05052600055932999,0.026335999369621277,0.004381999839097261,0.12311899662017822,53.15544509887695,0.3653149902820587
2019-01-09,0.05216899886727333,160.08474731445312,6.641550064086914,4035.29638671875,0.002266000024974346,2.912539005279541,4.98293399810791,150.80311584472656,3.4081830978393555,0.40180501341819763,38.98553466796875,492.54150390625,0.05068900063633919,0.028418000787496567,0.004769999999552965,0.12377399951219559,52.7138557434082,0.3708899915218353
2019-01-10,0.04452899843454361,134.966796875,5.915918827056885,3678.924560546875,0.002131999935954809,2.436124086380005,4.431996822357178,128.62518310546875,2.9983320236206055,0.35460400581359863,33.86600875854492,437.5581970214844,0.04473000019788742,0.025846999138593674,0.00406799977645278,0.10987900197505951,45.49613571166992,0.3326520025730133
2019-01-11,0.04414699971675873,131.6685791015625,6.075342178344727,3687.365478515625,0.002128999913111329,2.416930913925171,4.485956192016602,127.54832458496094,3.0187830924987793,0.4441930055618286,32.32762908935547,435.9518737792969,0.04623899981379509,0.025127999484539032,0.004005999770015478,0.10733199864625931,45.804752349853516,0.33290401101112366
2019-01-12,0.04370399937033653,134.38116455078125,5.976964950561523,3661.301025390625,0.002148000057786703,2.4273970127105713,4.561171054840088,125.9665298461914,3.113629102706909,0.4122439920902252,32.38442611694336,434.62939453125,0.04651699960231781,0.023499999195337296,0.004019999876618385,0.10676400363445282,45.007789611816406,0.3287999927997589
2019-01-13,0.040240999311208725,126.34981536865234,5.568757057189941,3552.953125,0.0020940001122653484,2.260166883468628,4.243372917175293,116.8978042602539,2.831963062286377,0.44426101446151733,30.332897186279297,423.07452392578125,0.04406699910759926,0.021290000528097153,0.0037849999498575926,0.10360900312662125,43.11040115356445,0.31786298751831055
2019-01-14,0.04405900090932846,133.97984313964844,6.159282207489014,3706.05224609375,0.0021830000914633274,2.47906494140625,4.3521881103515625,129.0687255859375,2.8234329223632812,0.48565998673439026,32.35824203491211,464.0743713378906,0.04626699909567833,0.02567099966108799,0.004042999818921089,0.10964900255203247,45.91458511352539,0.33376601338386536
2019-01-15,0.042810000479221344,128.48001098632812,5.919047832489014,3630.67529296875,0.002111000008881092,2.4035770893096924,4.208470821380615,122.03271484375,2.882952928543091,0.5187950134277344,31.507068634033203,426.4176330566406,0.04597900062799454,0.02455800026655197,0.00392899988219142,0.10568500310182571,44.95061111450195,0.3271790146827698
